study,number,params_max_allowed_bout_overlap,params_max_bout_gap,params_prefilter_recipient_bouts,params_quantile_range_lower-approach,params_quantile_range_lower-chase,params_quantile_range_lower-dart_bite,params_quantile_range_lower-frontal_display,params_quantile_range_lower-lateral_display,params_quantile_range_lower-none,params_quantile_range_lower-quiver,params_quantile_range_upper-approach,params_quantile_range_upper-chase,params_quantile_range_upper-dart_bite,params_quantile_range_upper-frontal_display,params_quantile_range_upper-lateral_display,params_quantile_range_upper-none,params_quantile_range_upper-quiver,params_quantile_range_window_lower-approach,params_quantile_range_window_lower-chase,params_quantile_range_window_lower-dart_bite,params_quantile_range_window_lower-frontal_display,params_quantile_range_window_lower-lateral_display,params_quantile_range_window_lower-none,params_quantile_range_window_lower-quiver,params_quantile_range_window_upper-approach,params_quantile_range_window_upper-chase,params_quantile_range_window_upper-dart_bite,params_quantile_range_window_upper-frontal_display,params_quantile_range_window_upper-lateral_display,params_quantile_range_window_upper-none,params_quantile_range_window_upper-quiver,params_smoothing_function,params_smoothing_window-approach,params_smoothing_window-chase,params_smoothing_window-dart_bite,params_smoothing_window-frontal_display,params_smoothing_window-lateral_display,params_smoothing_window-none,params_smoothing_window-quiver,params_threshold-approach,params_threshold-chase,params_threshold-dart_bite,params_threshold-frontal_display,params_threshold-lateral_display,params_threshold-none,params_threshold-quiver,params_weight_max_probability,value
0,1766,13,27,True,0.16255151052447564,0.434162781093735,0.462683810880563,0.4223298441344857,0.37055456873177806,0.47016702558567325,0.4544352847126887,0.682982661995005,0.9406557504255059,0.8611022896355542,0.6397597232540008,0.6731387089646874,0.7400848167479387,0.8003793775402988,70,54,76,12,90,36,52,78,80,26,18,82,74,86,median,78,78,72,64,90,62,58,0.16052754061832594,0.7631572326154422,0.22169799608225693,0.852569621404388,0.5415138260637695,0.033561028707996446,0.3235922147393102,0.7213479796125127,0.48344027835884296
0,1767,13,28,True,0.16816372964603638,0.43707771231398546,0.4699690108613825,0.4229725367794871,0.37014444872714025,0.47203612889845686,0.4190254948336709,0.684278170936576,0.9424108981243559,0.8333187457107297,0.6336182437748663,0.6752849330765311,0.7265479806422134,0.8624224780204933,70,52,76,12,90,36,52,78,84,26,18,82,74,86,median,78,78,72,64,90,62,74,0.15838714881542207,0.7708529449254313,0.22297409331425389,0.8503930230213075,0.5446818914391865,0.02769465981177131,0.3214945530730505,0.7094097973220528,0.4834645608360553
0,1768,13,28,True,0.16166374381449666,0.43307714505763095,0.4695632175937592,0.41780737321478806,0.36564305642941597,0.4704940533595172,0.45942927033192876,0.6834723399642036,0.9413531068283938,0.8620613323308799,0.640461251036077,0.6731100223092406,0.725926334171756,0.8615252856671962,76,54,76,12,90,36,52,76,84,26,16,82,74,86,median,78,78,74,62,90,62,60,0.16183684207839338,0.7714368241192594,0.22335051706908202,0.8504654576546564,0.5421610169549148,0.033571953555618275,0.32107335324849096,0.7142151980417697,0.4833680264274004
0,1769,13,27,True,0.33241092899738833,0.4360854828149578,0.46583403242654764,0.41953486206112184,0.36831987375803404,0.4698630219311907,0.4582505430725085,0.6818943214581354,0.9437379413983574,0.831672527705457,0.6418186839109448,0.6693227451565112,0.7275200627028662,0.8365865030904472,70,54,76,12,90,40,52,76,84,26,18,82,74,86,median,78,78,72,64,90,62,58,0.15884254675160317,0.7572963789225152,0.22698515762133473,0.8536913438763342,0.5388083449502469,0.03341353853566032,0.3181927099983754,0.7070045846056642,0.4833706173600822
0,1770,13,43,True,0.16203809566519056,0.44000344877638664,0.46506824780755124,0.4227991073407745,0.3703278592404629,0.47148795097253593,0.4533171818373545,0.6839653153142365,0.6959550934954508,0.8637698791665332,0.6369923894685924,0.6761323446195919,0.7258992663704557,0.8088397183404125,70,54,76,12,90,40,52,78,84,26,18,82,74,86,median,78,78,72,64,90,62,58,0.0962109999028045,0.7598303324344166,0.23233891467216086,0.9048132517215096,0.5391452182104796,0.031543483153159746,0.32005858500271916,0.704179074095107,0.48450552762145954
0,1771,13,28,True,0.16340125255147486,0.4327609682268956,0.46440001264257375,0.4149086086950429,0.365704561959298,0.4709886398472655,0.41971471707527613,0.6793566545010781,0.9419579507615401,0.8607322628959387,0.6439019155611798,0.673910439970868,0.7282443839121825,0.8013158213572394,70,56,76,12,90,40,52,78,84,26,18,82,74,86,median,78,78,72,64,90,62,58,0.09634136875210755,0.7740725540662287,0.21964407361752095,0.8491562288872666,0.5468077911196499,0.0348498076817266,0.3231930169416751,0.7150937124969882,0.48386720177305487
0,1772,13,28,True,0.1623671454525212,0.4346619170873911,0.47039303481943906,0.4206212801832873,0.3702914510881978,0.44693761415589633,0.4207821424387573,0.6824488195965014,0.9420319143249984,0.8578308961193044,0.9282815560643122,0.6836102884243387,0.7288442477991399,0.7997690344903519,70,54,76,12,90,40,52,54,80,26,18,82,74,86,median,78,78,72,64,90,62,58,0.0953465743153989,0.7680670594237718,0.2210173503512469,0.853960421060687,0.5364178779937528,0.03138045057924532,0.32047002814546277,0.7031487718814168,0.4836159914265311
0,1773,13,28,True,0.16343706482065948,0.4367727713804871,0.44104564529040596,0.1945960013376654,0.3698575529034779,0.46998611245965805,0.4568792110566982,0.6828038664441062,0.9415913302222836,0.8630456405805703,0.6412735163381719,0.6548652436790737,0.524929285546313,0.8031508979632218,70,54,76,12,90,40,52,76,84,26,14,82,74,86,median,78,78,72,64,90,62,58,0.16313925025941306,0.7545838117779042,0.2229239929692198,0.8593390295117098,0.5407016117053888,0.034905497564579724,0.31764435365900895,0.708490072363994,0.48350990926221105
0,1774,13,41,True,0.16529356150032523,0.43784137267282996,0.46464268817554244,0.41338904528417125,0.3706925308951156,0.47149256887538044,0.45803338792721504,0.6832714911569702,0.94314173329771,0.8597556649082384,0.9610854753163587,0.6780889221854218,0.7303084368128023,0.8050498296457762,70,54,76,12,90,40,52,76,80,26,18,82,74,86,median,78,78,72,64,90,62,58,0.09982090618207423,0.7613291106928138,0.22466233893902782,0.8606210160576278,0.5387403511229099,0.027993044468854682,0.3185149452552586,0.7114276968915919,0.4842581841819875
0,1775,13,28,True,0.16237832415072104,0.4346146792470629,0.47001613789921176,0.41459271116969015,0.3619548115708788,0.4707458437237744,0.42048387190210645,0.682850050491545,0.9414887866445175,0.8628588375973909,0.6390357753927816,0.6752503635749402,0.7261080756756491,0.7995108896656906,70,54,76,12,90,40,52,54,80,26,16,82,74,86,median,78,78,72,64,90,62,58,0.170830975404905,0.7673681442083714,0.2187333579425466,0.858843056915743,0.5433929209916012,0.03576878404786125,0.32450684773121763,0.701996488807861,0.48336585725567566
0,1776,13,41,True,0.16356804618559023,0.4378582439547733,0.4684075123367372,0.4249919765972324,0.36561605805975944,0.4696644099581204,0.457388254544595,0.6835425102195749,0.9426233677336875,0.8650555018362193,0.6384824370217139,0.6693654010734492,0.7281413391120877,0.8621219387904484,66,52,76,12,90,40,52,54,80,26,18,82,74,86,median,78,78,72,64,90,62,58,0.16282962883950813,0.7592249048449757,0.22231131139805474,0.8511210389338137,0.5464110880523705,0.033396085500037725,0.3183742817074969,0.7138628120337458,0.4832267764364605
0,1777,13,28,True,0.16378587421092045,0.43666261703495257,0.4687848234010042,0.4251329133562257,0.3610822340878044,0.47100914178897174,0.4576741656112761,0.960031971990779,0.9324911567141175,0.8676306921076523,0.925865828494408,0.6678576509024893,0.7273231422065309,0.8057625346786149,70,52,76,12,90,40,52,54,80,26,18,82,74,86,median,78,78,72,64,90,62,58,0.09836878453280505,0.8157366577479838,0.22240419512257134,0.8505061839241517,0.5476101253109512,0.03323092181281388,0.31677739743116556,0.7119220366392447,0.483741609490985
0,1778,13,28,True,0.164445786193147,0.4370302971244862,0.4410017897651154,0.42657115960878206,0.36968885222242315,0.47036563969583695,0.455555041729647,0.6980000870508748,0.9331277233476436,0.8599477541092306,0.6425335246281639,0.6768542734795926,0.7252416153143331,0.8038639359872866,70,54,76,12,90,40,52,76,80,26,18,82,74,86,median,78,78,72,64,90,62,58,0.15457008877045003,0.7547264683317394,0.224301221167153,0.8504103974579446,0.5448217116707487,0.031577515355143894,0.3193665543211797,0.7128235955903784,0.4833976296631356
0,1779,13,28,True,0.1634675707465081,0.4369962788506091,0.43722864807390405,0.42463547157697834,0.3628167131802503,0.4703747674868744,0.4583603119484947,0.6839029739239331,0.9399922714680791,0.8289009035367653,0.6414965922694974,0.6708586411672226,0.725844284294945,0.8641305590386792,66,52,76,12,90,40,52,54,80,26,18,82,74,86,median,80,78,72,64,90,62,58,0.16314838809300755,0.763958845116221,0.22179457071842082,0.9097445070192085,0.5474772161910256,0.03493931887758293,0.31761606069370923,0.7121304211038415,0.4840265513664857
0,1780,13,26,True,0.33330643890046097,0.43172856776747714,0.43963694874944165,0.42578126705819547,0.3700885598201159,0.4703114928723008,0.45914042676934835,0.6825368925799522,0.9424855408398671,0.8326273614149078,0.6407764444398929,0.6758919177338605,0.7270107899221696,0.8612855327680665,70,52,76,12,90,40,52,28,80,26,18,82,74,86,median,80,78,72,64,90,62,74,0.17266309925555262,0.7671447210786426,0.22148928295123374,0.8492722830988887,0.5415204938507778,0.03580552394952913,0.3194362175340615,0.7078408884414963,0.48314339058873623
0,1781,13,28,True,0.33123884194687536,0.43562535182088397,0.46633491748821854,0.42519736884412046,0.36964928637223904,0.47067424825918963,0.4583571783129717,0.6835031984559777,0.9448662942875219,0.8302644773302583,0.6387330007444658,0.6764105311201709,0.7292857048665635,0.8637763912080554,70,68,76,12,90,40,52,76,80,32,16,80,76,86,median,80,78,72,64,90,62,58,0.1690229416156879,0.761879340149063,0.13586318728512267,0.8527657615543851,0.5395513131985697,0.037514596512770504,0.3151994544434156,0.7166343748531326,0.4829203378294361
0,1782,13,29,True,0.3302505806069993,0.43769622798850194,0.44145793899773655,0.42345271912228594,0.36868860103438955,0.47018819940442247,0.4557198494214714,0.6813286550444032,0.9445593498152809,0.9752763416000796,0.9316780418014056,0.672546231741666,0.989682593428158,0.8039356704002198,70,52,76,12,90,40,52,76,42,32,16,82,74,86,median,80,78,72,64,90,62,58,0.15576793767135022,0.7682847202970968,0.14356834221909776,0.8502541590138218,0.5425847026337779,0.036962115107681326,0.31781643671511267,0.7149828034274841,0.48282791589087576
0,1783,13,27,True,0.33262488461797424,0.4409569510716403,0.4648946299849112,0.4260263259090419,0.36936310836301933,0.47274583227433736,0.4591880260679364,0.6815495730502663,0.9429302761702892,0.9633604594150176,0.9279520595611055,0.6787041836301984,0.727355960864557,0.8587597028364434,70,68,76,12,82,34,48,76,80,32,18,82,76,86,median,80,78,74,64,90,62,60,0.17238663077299748,0.7655772145673443,0.14047626879200267,0.8519822837254116,0.5421867633501637,0.03851782652888559,0.3149459541722642,0.7472056530926835,0.48311071794505034
0,1784,13,27,True,0.332962813980599,0.43786382102487587,0.465979675320793,0.42966578387435894,0.36969422903350635,0.47110702490075074,0.4576300756670277,0.6819381238764687,0.94338524817171,0.9694746306101538,0.9296698691558205,0.6565155312690213,0.7281074813289394,0.8635327318873239,70,68,76,12,82,34,48,26,42,34,18,82,76,86,median,80,78,74,64,90,62,74,0.15687821531268084,0.7654123094327506,0.10345140851700765,0.855354356009512,0.5407301942736824,0.03219601591952773,0.31684095105027443,0.7466604959419081,0.48295419141456986
0,1785,13,28,True,0.3307425402686504,0.4384454135129793,0.4681936713785035,0.42519320120985454,0.3716003765801924,0.47014831882830677,0.4546347605616778,0.6822668265504109,0.9406730881291603,0.8345374624600976,0.9308403780547716,0.6559454803272425,0.7270521290163116,0.8393253871338785,70,68,76,12,82,34,48,76,42,32,18,82,76,86,median,80,78,74,64,90,62,60,0.1623946581143112,0.756629935949813,0.13322498057832888,0.8519640579907507,0.5426367720192572,0.037512794678255086,0.3168562603071445,0.7453297863063874,0.48330345666154173
0,1786,13,43,True,0.3354490007007055,0.4378657655975731,0.46671367873604724,0.4272817052171027,0.36937540629835025,0.4710295138335223,0.4568347572464512,0.68092782312303,0.943125694675081,0.985767896461365,0.6387835855819393,0.6733084334209365,0.727568115052085,0.8585500938771383,66,68,76,12,82,40,48,26,80,26,16,82,74,82,median,80,78,74,64,90,62,58,0.15682610863573374,0.7667568728654653,0.09412131900132273,0.8500848148195423,0.541987855223925,0.026404380132535536,0.32516823508340875,0.7166034956030899,0.4823630941615128
0,1787,13,27,True,0.33820770006542,0.43774849546115346,0.4641470504647268,0.42419419300684186,0.42641121944394544,0.4695894569310029,0.45670052111982584,0.6823242353170905,0.9432905734564718,0.9367026102362702,0.6387706059369141,0.6709386176764509,0.7280630202411434,0.8653735622902491,70,68,76,12,82,34,48,76,80,32,18,82,74,82,median,80,78,74,64,90,62,74,0.16073405120319317,0.7564649749274249,0.08360743698561426,0.8496865655623548,0.5422916506591535,0.024058850482816467,0.310864364770799,0.7492009828905768,0.4825561785661727
0,1788,13,28,True,0.3594981526801179,0.4384039018440508,0.46656831521392633,0.4114792435208396,0.4281017584004124,0.47099467032171627,0.4563990798331865,0.6845808904789206,0.9451954262838437,0.8325478509606936,0.6385888359839182,0.6780455095121777,0.7270357423853993,0.8619969396191175,70,68,76,12,82,38,48,28,84,34,18,82,74,82,median,80,78,74,64,90,62,58,0.09227242352920943,0.7628571294348628,0.09428608795334652,0.8501093915746982,0.5407853463259553,0.02772396122871891,0.3184774306896127,0.7443484542520094,0.48351592819541594
0,1789,13,27,True,0.33241019309817554,0.43933094652125737,0.4675925353882927,0.42631038485394374,0.42497627489582124,0.4749956223188253,0.45738033185366433,0.6828958350302043,0.9427552989228963,0.9369316607427629,0.6415131231716721,0.6738013681240576,0.7273540586273447,0.8649478467713986,70,68,28,8,82,34,48,28,80,32,18,82,74,82,median,80,78,74,64,90,64,58,0.1601724688272253,0.7665020717631296,0.13003018328968252,0.8457408043882303,0.5440966554642447,0.024125583549200785,0.316542830636377,0.7487520837505682,0.4826103802781681
0,1790,13,27,True,0.3573458702819788,0.4400995140095294,0.46543112449463225,0.41362704517528154,0.3702878985614582,0.47110179115438483,0.4565514194284927,0.683124028788797,0.698483297456777,0.9665189909558151,0.6369317047168891,0.829704585690225,0.7272142019446741,0.8633337276206733,70,62,76,12,82,38,48,28,80,34,18,82,74,82,median,80,78,74,64,90,62,58,0.1552042757557944,0.764703251823602,0.1366243665556979,0.913452586292593,0.4298618765557133,0.024360102254282062,0.3142098474760612,0.7484354724783014,0.48240918753915574
0,1791,13,27,True,0.36325346233587896,0.43982258322865014,0.4640892233031365,0.4255879938209716,0.372955575030235,0.46919811157326924,0.4556381130395341,0.9559289571653491,0.5895707733442725,0.829764717761374,0.6462043128590185,0.8122715286779176,0.7284259224013189,0.864059835170999,70,62,76,12,82,34,48,76,80,32,18,82,74,82,median,80,78,74,64,90,62,58,0.1630032040611108,0.7648852589503086,0.08357727973316961,0.8476553840261206,0.5417544078219144,0.023368986102156472,0.8421725106381713,0.7487946310969705,0.47526686755865477
0,1792,13,27,True,0.3643627975018267,0.43677487871845366,0.4655343779829225,0.42668680336799086,0.36795569154341523,0.4710611969451513,0.45815748391085637,0.682952854100992,0.9438100001020896,0.9373584096530735,0.6440019165612763,0.8294670842133073,0.7283343522254371,0.8646948324704159,70,62,28,12,82,38,48,76,80,32,18,82,74,82,median,80,78,74,64,90,62,60,0.1568934931350206,0.7657018050115921,0.09556254090442334,0.8528028725456673,0.5393427987145154,0.025370921644294196,0.3143830510974912,0.7483386563605873,0.48171860660344307
